audio_Id,action,adventure,advertising,calm,children,dark,documentary,holiday,party,trailer
663096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663134,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664811,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664812,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664823,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665086,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665112,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665776,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665777,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665789,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665790,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
665836,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
666091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
666093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
666115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666298,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666305,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
666532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
666619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
666759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667860,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667866,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668360,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
668362,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
668363,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
668364,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
668366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
668615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
671173,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671174,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671175,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671176,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671177,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671179,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671180,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
672766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
672770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
674289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
674309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
674310,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
675709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
675836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
675841,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
675844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
675853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
675874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
676244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
677106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
677107,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678073,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
679017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
679018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
679887,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
679888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
679891,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
679892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
679893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
679894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
679895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
680369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
680376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
680606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680610,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
680974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
682341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
682358,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682362,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
682363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
682365,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
682398,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
682405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
682491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
682551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
682566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
682582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683570,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683578,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
683802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
683804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
683805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
683807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
684245,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
684246,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
684249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
684252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
685845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686360,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
687774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
687986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
689543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
690129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
692791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
692954,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
693471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
693846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
694167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
694446,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
694449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
694450,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694451,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
695266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
697060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
697062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
697303,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
698108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
698137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
698138,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
698139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698140,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
698141,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
698163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698164,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
698620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
698636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
698637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
698666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
699089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700217,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700220,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
700532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
700894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
700895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
700907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
700909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
701317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
701770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
701772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
701777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
701779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
701782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
701791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
702500,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
702501,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
702502,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
702503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
702504,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
702505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
703929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
703933,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
703935,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
703946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
703954,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
704157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
704160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
704685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
704833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704834,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
704840,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704843,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
707473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
707474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
707475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
707476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
707488,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
707489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
708401,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
708446,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
708459,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
708461,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
708462,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
708463,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
708464,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
708466,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
708467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
708468,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
708469,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
708470,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
708471,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
708472,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
709422,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
709627,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
709628,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
709629,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
710271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
710692,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
710697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
715127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
715128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
715129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
715130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
715131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
715132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
715553,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
715554,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
715560,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
715561,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718297,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
718298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
718299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
718300,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
718301,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
718302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
718304,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
718305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
718307,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
718308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
718311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
718564,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
718686,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719759,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
719761,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
719782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
719785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
719796,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
719847,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
719849,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
719850,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
719851,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
719852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
719853,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
719854,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
719855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
719856,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
724032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
725197,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
725212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
725213,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
725215,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
725218,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
725219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
725225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
725228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
726601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
